block,metric,patch_uid,image,texture,fold,y_true,y_pred_oof,residual
block_9,Skewness,2038,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.8994600382745138,0.6456192540987714,0.2538407841757424
block_9,Skewness,2044,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.4688106295781638,0.4833337486462327,-0.014523119068068913
block_9,Skewness,2046,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.6589295303747514,0.44649172148940475,0.2124378088853467
block_9,Skewness,2047,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.8504953733535073,0.7439906285459776,0.1065047448075297
block_9,Skewness,2053,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.4390344160639384,0.44262929704044307,-0.0035948809765046774
block_9,Skewness,2054,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.6557507580497476,0.44704246631901035,0.20870829173073724
block_9,Skewness,2062,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.1952310647041718,0.24879685213164565,-0.053565787427473865
block_9,Skewness,2063,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.5071829624907559,0.34666879372062986,0.16051416877012603
block_9,Skewness,2064,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.7282363907592854,0.5438605424847981,0.18437584827448728
block_9,Skewness,2067,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.2703511810689045,0.44821050384981603,-0.17785932278091154
block_9,Skewness,2074,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.5781678677814918,0.6901274582628522,-0.1119595904813604
block_9,Skewness,2075,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.7149963119934453,0.6728256986933051,0.04217061330014016
block_9,Skewness,2076,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.490164550465132,0.648009324271914,-0.15784477380678202
block_9,Skewness,2080,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.6211507963589094,0.5622352115365313,0.05891558482237802
block_9,Skewness,2085,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.5681231946402808,0.4127115144899819,0.15541168015029894
block_9,Skewness,2087,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.4319550912761798,0.7029249600345564,-0.2709698687583766
block_9,Skewness,2089,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,0.416091441163999,0.34745413054807234,0.06863731061592665
block_9,Skewness,2325,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,Granuleux,1,0.2559636745768767,0.4639194389313329,-0.20795576435445623
block_9,Skewness,2326,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,Granuleux,1,0.6764702863724756,0.5560077859566911,0.12046250041578455
block_9,Skewness,2462,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.781976364829332,0.7745522847938574,0.007424080035474567
block_9,Skewness,2463,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.6017660412684717,0.7893564929090727,-0.18759045164060106
block_9,Skewness,2464,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.5830895987455358,0.7331551418358909,-0.15006554309035514
block_9,Skewness,2465,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.6160231718641939,0.7469909908770145,-0.13096781901282062
block_9,Skewness,2472,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.7528912015586442,0.5658623409490311,0.1870288606096131
block_9,Skewness,2473,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.624347118960417,0.6028256362800434,0.02152148268037357
block_9,Skewness,2474,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.7343718871664315,0.7127336354667694,0.02163825169966216
block_9,Skewness,2475,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.8360256661123079,0.6474435711829921,0.18858209492931577
block_9,Skewness,2481,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.6542004903544945,0.7856393011755325,-0.13143881082103803
block_9,Skewness,2482,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.9736577718013516,0.6892951270427324,0.28436264475861917
block_9,Skewness,2483,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.5880471827094128,0.582207423695254,0.005839759014158785
block_9,Skewness,2484,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.7764797401375191,0.63827157633576,0.13820816380175904
block_9,Skewness,2485,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.6318594841679555,0.5471004742321685,0.084759009935787
block_9,Skewness,2487,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.8639234325935383,0.8090402193060383,0.05488321328750001
block_9,Skewness,2488,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.9881686406218596,0.9206899927840042,0.0674786478378554
block_9,Skewness,2489,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.7144963035494498,0.6840259125048027,0.030470391044647105
block_9,Skewness,2490,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.6605218760796385,0.6084245813089497,0.05209729477068881
block_9,Skewness,2491,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.5293528774712729,0.7135448219743894,-0.1841919445031165
block_9,Skewness,2492,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.5968151927861256,0.9032557389558691,-0.3064405461697435
block_9,Skewness,2493,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.584254571836013,0.5496721005953356,0.03458247124067748
block_9,Skewness,2494,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.7023828426033543,0.6831762539920203,0.019206588611333952
block_9,Skewness,2500,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.4388856511727847,0.4151404278571438,0.02374522331564094
block_9,Skewness,2507,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,0.5346557827971965,0.6071978419303927,-0.07254205913319622
block_9,Skewness,2748,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,0.8864411245102826,0.5460482753862314,0.3403928491240512
block_9,Skewness,2749,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,1.1208132307188208,0.5851848882238406,0.5356283424949801
block_9,Skewness,2750,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,1.0927058943425898,0.6752789798913932,0.4174269144511966
block_9,Skewness,2751,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,0.6872221993570732,0.6631074935456485,0.02411470581142472
block_9,Skewness,2752,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,0.7242657822896864,0.6735577200418537,0.05070806224783275
block_9,Skewness,2753,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,0.819793102108963,0.588634799293388,0.23115830281557492
block_9,Skewness,2754,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,1.0493717117999044,0.6342709118134049,0.4151007999864995
block_9,Skewness,2755,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,1.0428821971301705,0.5724191639306578,0.47046303319951266
block_9,Skewness,2756,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,0.8333199714384398,0.5175926795887413,0.3157272918496985
block_9,Skewness,2757,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,1.001158074480915,0.5691035463724008,0.4320545281085142
block_9,Skewness,2758,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,0.6742152896471556,0.544679074613592,0.1295362150335636
block_9,Skewness,2759,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,0.5750510227892471,0.5399525668013141,0.03509845598793304
block_9,Skewness,2760,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.8812935847677076,0.5851279384536547,0.29616564631405284
block_9,Skewness,2761,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.795349478217256,0.557613404192058,0.23773607402519803
block_9,Skewness,2762,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.8265171961046182,0.5296189502628481,0.29689824584177005
block_9,Skewness,2763,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.624341640807561,0.4523756973399221,0.17196594346763894
block_9,Skewness,2764,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.6990003244233018,0.46798499672094784,0.231015327702354
block_9,Skewness,2765,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.839182452204429,0.4633187425580716,0.3758637096463574
block_9,Skewness,2769,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.6701280349870329,0.6005981284901194,0.06952990649691349
block_9,Skewness,2794,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,1.1544092836482496,0.7774630651678207,0.37694621848042886
block_9,Skewness,2795,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.8697435833559435,0.629467168485963,0.24027641486998053
block_9,Skewness,2796,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.702702580668918,0.5631127133533298,0.1395898673155882
block_9,Skewness,2797,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.5916382995966775,0.4742490340445453,0.11738926555213214
block_9,Skewness,2798,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.480740945512948,0.5103494308413075,-0.02960848532835947
block_9,Skewness,2801,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,0.6798210167422826,0.6487313020133633,0.031089714728919304
block_9,Skewness,2802,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,1.008874195571298,0.5499862066227144,0.45888798894858374
block_9,Skewness,2810,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.6752225516307863,0.6382170551330626,0.03700549649772367
block_9,Skewness,2811,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,1.244031090241161,1.0843112468957432,0.1597198433454179
block_9,Skewness,2812,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.7958794249646896,0.7878327504458846,0.00804667451880492
block_9,Skewness,2813,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,1.2076028117179325,0.8442244144567725,0.36337839726115995
block_9,Skewness,2814,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.7046720954835219,0.677776238923247,0.026895856560274933
block_9,Skewness,2815,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,1.2512578540084949,0.8024128980040637,0.4488449560044312
block_9,Skewness,2819,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.751290466181375,0.7799656107228435,-0.028675144541468578
block_9,Skewness,2820,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.6985559596529539,0.7757405465328211,-0.07718458687986718
block_9,Skewness,2821,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.9489654026257384,0.6046948655679001,0.3442705370578383
block_9,Skewness,2822,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.6369235297000132,0.7452516014076889,-0.10832807170767567
block_9,Skewness,2823,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.781652084219119,0.7617942313553252,0.019857852863793823
block_9,Skewness,2824,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.9521276231830572,0.7924770872411787,0.1596505359418785
block_9,Skewness,2828,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,1.1875747552522171,0.8668419891676076,0.32073276608460954
block_9,Skewness,2829,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.8890961634820104,0.9136059915383382,-0.024509828056327843
block_9,Skewness,2830,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.9792990268269008,0.8566852629790938,0.12261376384780709
block_9,Skewness,2831,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,1.090050828791764,0.8913366565791316,0.19871417221263243
block_9,Skewness,2832,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.7233591589645406,0.7226261365375831,0.000733022426957497
block_9,Skewness,2837,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.8003525991955878,0.6284631057644373,0.17188949343115045
block_9,Skewness,2838,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.8010665785933919,0.7849517869732194,0.016114791620172486
block_9,Skewness,2839,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.5364821326852798,0.8184704168972502,-0.2819882842119704
block_9,Skewness,2840,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.4063880905820762,0.744317312841911,-0.33792922225983485
block_9,Skewness,2841,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,1.104288250998502,0.9506662631204313,0.15362198787807058
block_9,Skewness,2842,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.9244838431566356,0.7932151567302274,0.1312686864264082
block_9,Skewness,2847,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.7432308765516117,0.679000093791043,0.0642307827605687
block_9,Skewness,2848,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.8789543296058231,0.7970719569495157,0.08188237265630738
block_9,Skewness,2849,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.9608792037989874,0.7991785802377434,0.16170062356124404
block_9,Skewness,2850,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.8749216127529802,0.8028979464203166,0.07202366633266355
block_9,Skewness,2851,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,1.1113849403545777,0.8073989337803579,0.3039860065742198
block_9,Skewness,2852,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,1.2415100104201962,0.7897150081134496,0.4517950023067465
block_9,Skewness,2867,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,0.960440897402522,0.7131801414250136,0.2472607559775084
block_9,Skewness,2928,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.5292261819923775,0.48558952563657076,0.04363665635580671
block_9,Skewness,2929,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.5003701251318156,1.0450299515260149,-0.5446598263941993
block_9,Skewness,2930,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.6605119077535132,0.7387426631456466,-0.07823075539213342
block_9,Skewness,2931,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.9909329260970042,0.9275523319491747,0.06338059414782948
block_9,Skewness,2938,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.5646840466027058,0.7939947842779855,-0.22931073767527976
block_9,Skewness,2939,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.4986956406593649,0.7649797678114832,-0.26628412715211836
block_9,Skewness,2940,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.907746344223102,0.9326587583872583,-0.02491241416415635
block_9,Skewness,2941,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.7692458864741403,0.8255690409609557,-0.05632315448681546
block_9,Skewness,2948,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.973227554561643,1.0619915627897418,-0.08876400822809882
block_9,Skewness,2949,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.9031123462459616,0.8822845377665167,0.020827808479444876
block_9,Skewness,2950,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.8685263020488908,0.7844809146336317,0.08404538741525913
block_9,Skewness,2951,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.7795306455905641,0.8095154581638309,-0.029984812573266795
block_9,Skewness,2952,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.4594505528776706,0.7688492462162808,-0.3093986933386102
block_9,Skewness,2958,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.7367702551368459,0.9516890157017508,-0.2149187605649049
block_9,Skewness,2959,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.780680985174979,0.8025785644256945,-0.02189757925071556
block_9,Skewness,2960,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,1.1000259342990748,0.8873146976301762,0.21271123666889857
block_9,Skewness,2961,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.7557113380648605,0.7909434758869207,-0.03523213782206025
block_9,Skewness,2962,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.461165635988206,0.6138191105661815,-0.15265347457797557
block_9,Skewness,2967,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.9701120947725358,0.8074651843014566,0.16264691047107915
block_9,Skewness,2968,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.6871746381254763,0.8790959517586133,-0.19192131363313703
block_9,Skewness,2969,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.6364621369480586,0.7364575275014111,-0.09999539055335249
block_9,Skewness,2970,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.8085125542066403,0.7585542965936205,0.04995825761301975
block_9,Skewness,2971,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.8396773463284625,0.869479544516047,-0.02980219818758456
block_9,Skewness,2972,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.7422175756483064,0.8008084837091883,-0.05859090806088196
block_9,Skewness,2978,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.9853176094185062,0.7845761038435243,0.20074150557498194
block_9,Skewness,2979,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.557804092187235,0.7516391114748411,-0.19383501928760605
block_9,Skewness,2980,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.8415528618521941,0.9994044078183169,-0.15785154596612272
block_9,Skewness,2981,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,0.8104731361005203,0.816877013947339,-0.0064038778468187285
block_9,Skewness,2988,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,Sableux,2,0.6801591919038407,0.8636182285499321,-0.18345903664609142
block_9,Skewness,3013,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,Sableux,2,0.7640839743938921,0.7497793354134916,0.014304638980400464
block_9,Skewness,3014,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,Sableux,2,0.6268267620653787,0.7372086962795771,-0.1103819342141984
block_9,Skewness,3115,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,Granuleux,1,0.6733943761555956,0.41527458071597545,0.25811979543962016
block_9,Skewness,3118,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,Sableux,1,0.8913218199204133,0.7992570058211155,0.09206481409929779
block_9,Skewness,3119,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,Sableux,1,0.8639823298732713,0.6620834302476597,0.20189889962561158
block_9,Skewness,3133,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,Granuleux,1,0.5292705554602453,0.37134542142728844,0.15792513403295683
block_9,Skewness,3170,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.8835116346534736,0.809464137288838,0.07404749736463556
block_9,Skewness,3171,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.7747355980682203,0.7434055452782402,0.031330052789980134
block_9,Skewness,3191,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.5615484108635337,0.677334964922038,-0.11578655405850435
block_9,Skewness,3192,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.6524987532896563,0.6502101055660575,0.0022886477235988245
block_9,Skewness,3193,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.5528648256730414,0.37858818739014694,0.17427663828289447
block_9,Skewness,3199,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.8531290159422006,0.49832150142930365,0.35480751451289694
block_9,Skewness,3200,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.7858706103257564,0.5129253007251435,0.2729453096006129
block_9,Skewness,3202,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.2800501057076839,0.4540854533954375,-0.17403534768775358
block_9,Skewness,3208,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,0.8148001911117417,0.7117476614681778,0.10305252964356393
block_9,Skewness,3232,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.8915829859135183,0.9535666027572252,-0.0619836168437069
block_9,Skewness,3233,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.9684720042025088,1.0246680563050505,-0.05619605210254175
block_9,Skewness,3234,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.3370418694829131,0.9913517483069944,0.3456901211759188
block_9,Skewness,3235,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.7119184627638621,0.8922575037071449,-0.1803390409432828
block_9,Skewness,3236,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.1934420539144803,0.9776313243554602,0.21581072955902014
block_9,Skewness,3241,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.0895479895068674,1.0747357314554868,0.014812258051380534
block_9,Skewness,3242,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.308031283791116,0.9180224918602813,0.3900087919308348
block_9,Skewness,3243,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.0915866103303755,0.9812747044319876,0.11031190589838791
block_9,Skewness,3244,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.0356879749729335,1.033177022463792,0.002510952509141573
block_9,Skewness,3245,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.6010732134233837,0.8898102889197386,-0.28873707549635486
block_9,Skewness,3246,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.8127003775928571,0.6519690817954922,0.1607312957973649
block_9,Skewness,3250,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.7457387138742354,0.9116087481404692,-0.1658700342662338
block_9,Skewness,3251,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.5917954266655366,0.80998668448765,-0.21819125782211335
block_9,Skewness,3252,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.1906301556451029,0.9087494558456198,0.28188069979948305
block_9,Skewness,3253,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.8704707162509441,1.01467866699163,-0.14420795074068582
block_9,Skewness,3254,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.002951614241719,1.009755660488003,-0.006804046246283946
block_9,Skewness,3255,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.8598692694066201,0.8342950020981068,0.02557426730851331
block_9,Skewness,3259,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.6966726022728337,0.9736685018574943,-0.27699589958466064
block_9,Skewness,3260,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.9564216593151368,0.9143661306244383,0.04205552869069851
block_9,Skewness,3261,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.9155253267038304,0.8886818785699058,0.026843448133924586
block_9,Skewness,3262,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.0034970415612627,0.9949051987284496,0.008591842832813112
block_9,Skewness,3263,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.8627141682108753,0.8706541375623897,-0.00793996935151442
block_9,Skewness,3268,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.8533417932403448,0.9808613242584437,-0.12751953101809899
block_9,Skewness,3269,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.6450338062825417,0.7388990249678412,-0.09386521868529951
block_9,Skewness,3270,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.6985847593030282,0.8857929141016885,-0.18720815479866026
block_9,Skewness,3271,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.8893517853802779,0.9319604262536723,-0.04260864087339433
block_9,Skewness,3272,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.1231962175095611,0.8784280915099743,0.24476812599958686
block_9,Skewness,3273,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.6112498931304409,0.7455834438244109,-0.13433355069397002
block_9,Skewness,3278,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.6920067248758629,0.8122455089300376,-0.12023878405417465
block_9,Skewness,3279,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,1.2017796847633748,1.0574885711752313,0.1442911135881435
block_9,Skewness,3280,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,0.670605751330105,0.844747198637914,-0.174141447307809
